Puzzle,Solution
4301123031000400,4321123431422413
0010012013000030,3214412313422431
0030400000000240,2134431214233241
1402320000010103,1432321443212143
0021100000004000,3421124323144132
0000314203101420,4231314223141423
0000002000102003,4231132434122143
3040400000000024,3241413224131324
2140001000244030,2143341213244231
0400000101004300,1423324121344312
3020240140100003,3124243143121243
3014100200002043,3214143243212143
0400020001200001,3412123441232341
0401310000100200,2431312443121243
2000430102001432,2143432132141432
2401000000000240,2431312443121243
0400103023410023,3412123423414123
3000020323410002,3124421323411432
0002003400000240,4312213414233241
0020420000400000,1324423121433412
0200000120000100,1234432124133142
0043001010044201,2143341213244231
0003001000310300,4123321424311342
3010200340301004,3412214342311324
4030201400210203,4132231434211243
0431100001230200,2431134241233214
4013000230212130,4213134234212134
0030030000040020,2431134232144123
3200000310420030,3214412313422431
0310004330000401,4312124331242431
1000001002003140,1423231442313142
0413132040320040,2413132441323241
3000040240000043,3214143243212143
0214143220400000,3214143221434321
0301002000100004,2341412334121234
0002300020000001,1432321421434321
0100000010200030,2143341213244231
1030021400212000,1432321443212143
1432004100204200,1432234131244213
0000004020004100,3421124323144132
0004040000030001,1234341241232341
0310000204001003,2314413234211243
1400000042013042,1423231442313142
3041002003122104,3241142343122134
0000000400001430,4213312423411432
0031010000021040,2431312443121243
4100024124100004,4132324124131324
1420024140100034,1423324143122134
4132300110000003,4132324113242413
2001000000103000,2341143242133124
0000003200030020,3241413224131324
0002120331202401,4312124331242431
1040431000313120,1243431224313124
0204012020001342,3214412324311342
0000420001040000,1342421321343421
0421003000130000,3421213442131342
0003341242310300,2143341242311324
0300003100033214,1342243141233214
4312013400230040,4312213414233241
2314040042303002,2314142342313142
3142001300340301,3142241312344321
0010010032400003,4312213432411423
0340000000300012,2341412312343412
0031310400020000,2431312443121243
0000201001000200,1324241341323241
0004302042000000,2134342142131342
1302243000030200,1342243141233214
1043040123100102,1243342123144132
0123000420000000,4123321424311342
0200004204030000,4231314214232314
0000234031044013,1432234131244213
0341100231004013,2341143231244213
0100000010002010,3142423114232314
4320000304003000,4321214314323214
0300403204010203,2314413234211243
3200100200000301,3214143221434321
1040200000030000,1342243141233214
0040410002340000,2341412312343412
3001000000004010,3421213413424213
0100201000001200,4132231434211243
0010010304000340,3214412324311342
3000214000000300,3412214342311324
4203000404002000,4213312414322341
3210143200000021,3214143221434321
4000021000301002,4123321424311342
2301040031244200,2341143231244213
3012210040001320,3412214342311324
0213010414020301,4213312414322341
0000010320311040,3214412324311342
1030002101000000,1234432131422413
0134431000233200,2134431214233241
0042020003000000,3142423123141423
0030021420030300,1432321421434321
1042420001043020,1342421321343421
0100030412033021,4132231412433421
0040342000020300,1243342141322314
1040001321000021,1342421321343421
0104420003001000,3124421323411432
0002201004000040,4132231434211243
0300403200000421,2314413212433421
0100200003121203,3124243143121243
0304420020400000,1324423121433412
0010000040012003,3214143243212143
0000140200400300,3214143221434321
0130024004130324,4132324124131324
0200032024030102,1234432124133142
4130320020000300,4132324124131324
1004020000000400,1324423121433412
1003401204010000,1243431224313124
0203430204013100,1243431224313124
0000043000204010,2341143231244213
0201000300100000,3241142343122134
0100200300004321,3142241312344321
0100020104131004,4132324124131324
0040030224310004,1243431224313124
4000002004322040,4213312414322341
0010003000030001,3412123441232341
0210034021303021,4213134221343421
3001403024001320,3241413224131324
1402020021430001,1432321421434321
0400130230100023,2431134232144123
0134001200233240,2134431214233241
0030314000030304,4231314214232314
2004302000020000,2134342113424213
2034001214030200,2134431214233241
0400020003020004,1423324143122134
3400020303104100,3421124323144132
0000001003401032,3124421323411432
4132000103002000,4132324113242413
1400230400010140,1423231442313142
2341402030020030,2341412334121234
0140000010004000,2143341213244231
1000000400420001,1423231431424231
0000431220310004,1243431224313124
0000023400030000,3412123441232341
0031130001033002,4231132421433412
2000410310000012,2341412312343412
0342000001233214,1342243141233214
0302200041233200,1342243141233214
0012210340310004,3412214342311324
0103004002000400,4123234112343412
0000000400300140,1423231442313142
0401210002130302,3421213442131342
2310040000300140,2314142342313142
0341040231204200,2341143231244213
0104302002130342,2134342142131342
0400004143002034,1423324143122134
1004341001232040,1234341241232341
4030004020101300,4132324124131324
4100001003000000,4123321413422431
2013130001320201,2413132441323241
0020203110434300,3124243112434312
3012023440002041,3412123441232341
0000004000204003,1432234131244213
3200100000000320,3214143221434321
0010000031240000,4312124331242431
3010400000022401,3214412313422431
0200340001322310,1243342141322314
3000001020000402,3124421323411432
2003032402404002,2413132432414132
0100403100232314,3142423114232314
4302020301202031,4312124331242431
4001214310320010,4321214314323214
1004403121000010,1324423121433412
0200132400002043,4231132434122143
0010210040000000,3412214342311324
3000400000001003,3142423123141423
0010000030400100,2413132432414132
0234341040200340,1234341241232341
1002001440000100,1432321443212143
0000423020430002,1324423121433412
0003400200003000,1243431224313124
0000002100020010,1243342141322314
0003304001344300,1423324121344312
0201032001033412,4231132421433412
2003001242311020,2143341242311324
0040003140230000,1342243141233214
0240030031200000,1243431231242431
0041012030001234,2341412334121234
0100243112400300,3124243112434312
1034040023410120,1234341223414123
1430320421000300,1432321421434321
0300040001003000,1324241341323241
0100000000203201,2134431214233241
0010400003400430,3214412313422431
0003300000001004,2143341242311324
1420200440003100,1423231442313142
0000030002100030,2143432132141432
0003000000400031,1423231431424231
3142020020000003,3142423123141423
3010412300000431,3214412313422431
4103234030100200,4123234134121234
0100043043120043,3124243143121243
4021003004000102,4321123424133142
4001120431002010,4321123431422413
0012200300001324,3412214342311324
0030230030000040,4132231434211243
1020403130000043,1324423134122143
0301000001004000,2341143231244213
0041410204000324,3241413224131324
4132030430000040,4132231434211243
2100041203040231,2143341213244231
0200402030400400,1234432131422413
0000214010300204,4321214314323214
0020020000120034,1423324143122134
0000000214003201,2134431214233241
4001002404122100,4231132434122143
0314403000003001,2314413212433421
0104302113420010,2134342113424213
0100234104121200,4123234134121234
2030002100131042,2134342142131342
0000321000000400,4123321413422431
3000400013000000,3241413213242413
0401100020044000,3421124323144132
0000042100400203,2134342113424213
0040240000001000,3142241343211234
4003301000002400,4123321413422431
2431000000120003,2431312443121243
0000412300011342,3214412324311342
3100021000400400,3124421323411432
0002241302004021,3142241312344321
0000243002040000,1342243132144123
0000200000100042,3421213442131342
4002104004013020,4312124324313124
0400004000004021,2413314212344321
4300120024010104,4312124324313124
0020020300410002,3124421323411432
0240030001040000,1243431231242431
1243430001002001,1243431231242431
1032234100130000,1432234142133124
3020040000101000,3124243143121243
0430034032000000,2431134232144123
0300010004000004,2341412334121234
0001000404120143,4231132434122143
2043001240000024,2143341242311324
0002100001040430,4312124331242431
0000003040003104,2341143242133124
0014403002000400,2314413212433421
0013300000400400,4213312423411432
0423000001000000,1423324121344312
0400320100100004,1423324143122134
3400104320040032,3421124323144132
2014403000030420,2314413212433421
1402321040002103,1432321443212143
0003041200000000,2143341213244231
1002043041203010,1342243141233214
0310000301020000,2314142331424231
1020240040303241,1324241341323241
2100300100030000,2134342142131342
0000200314003000,4321214314323214
0200000410022040,4213312414322341
2000400002003000,2341412312343412
0403231430000230,1423231431424231
0140001043001200,3142241343211234
0040240000300300,3142241312344321
0240000024310120,1243431224313124
0000030002400003,2134431232411423
0401034201233010,2431134241233214
4021000300300200,4321214314323214
3000020014032310,3142423114232314
0203000000000120,1243431224313124
2100030100001432,2143432132141432
1040002140000010,1243342141322314
4123004010300412,4123234112343412
0000120441232040,3412123441232341
4302203000003000,4312213414233241
2004102031024201,2314142331424231
0020201341323040,1324241341323241
0300000140030000,1342243141233214
0400023000004020,3412123423414123
0400000103000100,1423324143122134
0020403100020040,1324423134122143
0201030434120100,4231132434122143
1004040300303000,1324241341323241
0040300141020314,1243342141322314
0002324000002413,4132324113242413
3004140200200143,3214143243212143
3000102321340310,3241142321344312
1304201000000000,1324241332414132
0001400013042403,3241413213242413
0003010200340001,2413314212344321
0041402330121004,2341412334121234
3040413200040013,3241413213242413
1300040030040103,1342243132144123
0300403004002043,1324423134122143
1400234140100024,1432234142133124
0000000004230010,3142423114232314
0412100000200300,3412123441232341
